Temperature,Concentration,Diffusion Coefficient,R^2,stderr,K_alpha,alpha,R^2_anomalous,stderr_K_alpha,stderr_alpha
290.3323323323323,66,7.263386587652098e-11,0.985546907918928,2.1110358603576368e-05,6.493369731025572e-10,0.8708407895108099,0.9742855680445897,0.00011204922422919668,0.0007874781132103503
289.63163163163165,66,1.5803261032894955e-11,0.9938623759227315,2.9805639694207953e-06,6.890495449281281e-10,0.36589380966040597,0.9505817133670317,5.607607308108712e-05,0.0004005387628907716
288.53053053053054,66,4.849105341462579e-11,0.9747475102116705,1.8731923250056224e-05,1.0430487456530956e-09,0.5647991924692737,0.9943430815932932,5.0345442082693295e-05,0.0002288809340130843
288.33033033033036,66,2.773495727407175e-11,0.9765655633912317,1.0311427033688055e-05,8.831173622027064e-10,0.45142406190381074,0.9832460139173091,5.459740964434349e-05,0.0002989773532901591
287.72972972972974,66,5.876595511933221e-11,0.9955264547550124,9.454531858550197e-06,6.415168923812022e-10,0.7955829872593644,0.9862783172061153,7.263707957987106e-05,0.0005208035316179839
287.1291291291291,66,3.425095260340863e-11,0.9105462702536526,2.5765322779900954e-05,6.987677323385202e-10,0.5905638134836565,0.857565870116819,0.00018001981733055988,0.00121681132993497
286.72872872872875,66,8.3130009574418e-11,0.9955771004596331,1.3298070615523601e-05,7.493284869272678e-10,0.8649191402355212,0.9869279961630294,9.169194199493513e-05,0.0005587435602992
286.12812812812814,66,9.1748774211404e-11,0.9846991808117511,2.7448621588556487e-05,7.612128144794415e-10,0.8844507636344279,0.984931890928256,0.00010643697588925189,0.0006372320046693655
286.028028028028,66,1.0513993426256904e-11,0.864167515237378,1.0004266943215567e-05,6.105843906603674e-10,0.2852270544403244,0.6742049900148538,0.00010668985747270206,0.0008766676700999944
285.82782782782783,66,4.839463707684206e-11,0.9813246986749019,1.6022836369314602e-05,8.089319139205765e-10,0.6540301538820893,0.9495455923702604,0.00013646589066690812,0.0007895783133485934
285.4274274274274,66,4.946696923424004e-11,0.9873776959888588,1.3423250051691138e-05,6.183406234230706e-10,0.7494054906011232,0.9758217210813749,8.626898397236003e-05,0.000645123555451202
285.1271271271271,66,8.401477198059828e-12,0.7998888692037135,1.008535443503881e-05,7.483908881695624e-10,0.21252279448714606,0.8111583351978571,6.869480505790973e-05,0.0004697310876813228
284.9269269269269,66,3.7273663447109835e-11,0.9592760920459249,1.8431883164603e-05,5.123778723170719e-10,0.7269387757708298,0.9188860509900472,0.00012407462706951226,0.0011227974929961864
284.52652652652654,66,2.202127492341528e-11,0.8118768113190403,2.544094692897348e-05,3.304184596647829e-10,0.7112304187088127,0.7304795238123076,0.00014794183700518018,0.0020800663917157464
284.4264264264264,66,3.231847694767703e-11,0.9445971934601549,1.878486849887794e-05,8.780737623435958e-10,0.49646674842019994,0.9678604145952369,8.641731613060166e-05,0.0004720243173416493
284.1261261261261,66,4.3941994571410604e-12,0.8836269559580089,3.827244445917041e-06,5.666486135232852e-10,0.14708678446325438,0.7671104105189347,3.799498293112938e-05,0.0003500419385521812
284.02602602602605,66,8.493549053195172e-12,0.8141785833882353,9.738497600651009e-06,5.528719153915366e-10,0.2564204494737549,0.5968117544965206,9.968597514604396e-05,0.0009114815808068977
283.72572572572574,66,5.833409203122572e-11,0.9733936012749693,2.3146533700386343e-05,6.715444685322618e-10,0.7825641137924789,0.952883091103575,0.00013733754822307088,0.0009420455513825229
283.52552552552555,66,-1.2777183668402936e-13,0.002167159073103225,6.5801130530839026e-06,6.383867642127599e-10,0.023082929033227083,0.06914022876879145,4.254705804274607e-05,0.0003626830481678122
283.22522522522524,66,3.6895477448517804e-11,0.9980052317042758,3.958837453789908e-06,5.557060928803653e-10,0.6869569441575574,0.9787107096041415,6.460856022335381e-05,0.0005417733955191137
283.1251251251251,66,2.3104588946472673e-11,0.9061703243015592,1.784342222973643e-05,5.696044102201884e-10,0.5330257962247389,0.8092872215786739,0.00014880589269785995,0.001245194228643719
283.025025025025,66,4.765947358976586e-11,0.9662193205199302,2.138751312238864e-05,9.582230764598005e-10,0.5867345185275944,0.9802583669131981,9.087695934004575e-05,0.00044819842307442225
282.92492492492494,66,8.07095522061592e-11,0.8972972983025398,6.553335584153396e-05,1.3370634045550845e-09,0.6400234298008354,0.937388554768017,0.00026917583304064365,0.0009440738316512663
282.72472472472475,66,9.33944223627868e-12,0.7321012447994583,1.3559242615876613e-05,7.541921690541637e-10,0.22730887397137634,0.7090895671216939,9.884308421899398e-05,0.0006678638044385363
282.62462462462463,66,2.3900459431671337e-11,0.9098792034118912,1.80526768011103e-05,8.117769333669296e-10,0.43379791851997884,0.9517286840101192,8.382348998995886e-05,0.0005010648982026209
281.82382382382383,66,3.9985358421676984e-11,0.9793210940243576,1.3944949123747514e-05,7.559335717042112e-10,0.6130825640962159,0.944248131042868,0.00012391468592455108,0.000771665182428462
281.62362362362364,66,1.5026594969886232e-11,0.8295861910802959,1.634545186975482e-05,8.399653378352353e-10,0.31329843125442525,0.9367394089319724,6.781283976086095e-05,0.0004022202767528144
281.32332332332334,66,6.129318277466859e-11,0.9638601623655332,2.848478677561164e-05,9.51489503430223e-10,0.6665584105196874,0.981282503430697,0.00010477174343797368,0.0005144959947326041
281.12312312312315,66,1.3386297055301843e-11,0.8877359822979966,1.1424930134626573e-05,5.818876675206261e-10,0.3629568240398613,0.7703506929397947,0.00010852361515166839,0.0009185257864666558
281.02302302302303,66,2.7338380172461656e-11,0.9066215616234454,2.1057062022737876e-05,5.402185504723388e-10,0.6047524625535784,0.8346412840472389,0.00015294367881347006,0.0013344415573557622
280.4224224224224,66,1.2934002696643835e-11,0.9752136006679223,4.948852497318012e-06,8.973948743523452e-10,0.2549090167477275,0.8945772925434348,7.095439659464962e-05,0.0003998614882324978
280.22222222222223,66,2.056130167712652e-11,0.9106969247956295,1.5452956901917645e-05,5.537816782515809e-10,0.5044746521670893,0.8044417424976807,0.00013717971085101121,0.0011864455374066252
280.1221221221221,66,4.2841495961741755e-11,0.9928839288240924,8.704628574264699e-06,6.017750159914988e-10,0.7109321547203455,0.9740340581870798,8.081230383104344e-05,0.0006238638191087799
279.22122122122124,66,1.6523465923173364e-11,0.9816187044953232,5.426658735826082e-06,5.814300972685415e-10,0.4246820721429334,0.9400948805649912,6.25592304643336e-05,0.0005230514482240198
279.021021021021,66,2.98309540628003e-11,0.9229300461526686,2.0689024623814202e-05,8.55870073344041e-10,0.4786077653769283,0.956367142698259,9.542460542895481e-05,0.0005364597030806001
278.8208208208208,66,1.2319427760638826e-11,0.7814300952845182,1.563706949203283e-05,4.906421548630913e-10,0.384822706924817,0.6368078825217569,0.00013215279705771501,0.0013202256455163046
278.42042042042044,66,3.926843800664485e-11,0.9801308145397515,1.3418573604707177e-05,4.258179656544501e-10,0.8094987529403278,0.9525660797108898,8.936256479908614e-05,0.0009638297253681617
277.4194194194194,66,1.0228805786332171e-10,0.9817733481515529,3.3449334283975674e-05,4.4114224872728066e-10,1.1428631907785813,0.9885761333373003,7.115798029581192e-05,0.0007194999638112876
276.6186186186186,66,2.4419011032279013e-11,0.9823307370849927,7.860010695720181e-06,6.158978130899061e-10,0.5222273227181635,0.9293836258456832,9.28124596838157e-05,0.0007195565877007646
276.51851851851853,66,2.0129770084596057e-11,0.9541379116728701,1.0591924285775926e-05,5.142437612163978e-10,0.521520746980431,0.8628903526855308,0.00010823953411501631,0.001005202930317042
276.2182182182182,66,3.277792295465694e-11,0.9424097440316083,1.944691727038409e-05,6.033949559344656e-10,0.626327193670169,0.888173904825573,0.00014464259059239942,0.001126298780040504
275.71771771771773,66,3.588045152107764e-11,0.9683234768432313,1.5575110570805264e-05,6.051902516347094e-10,0.655059042740639,0.9204476999347653,0.0001277534702626318,0.0009878688625555613
275.1171171171171,66,2.1317481284040656e-11,0.7370538189522646,3.055866938755877e-05,3.407537392331225e-10,0.6954243638323272,0.6365483110062872,0.00017774903719093959,0.0024283127487394374
275.017017017017,66,2.9676016826088e-11,0.9593836563876302,1.4654620595059162e-05,4.714694773128187e-10,0.6783232329197568,0.9055532249048726,0.00011272621734247273,0.0011154304787908543
274.41641641641644,66,6.936859875383246e-11,0.9977050017572779,7.984868014269821e-06,8.678353607481488e-10,0.7451927773840529,0.9925977273356231,6.692939840594363e-05,0.00035678881864083543
274.11611611611613,66,7.819116218402821e-11,0.9528624416724096,4.173888288411855e-05,4.1784481983100984e-10,1.0729511856072445,0.9521150579129929,0.00012570798549966928,0.001348831901900564
273.8158158158158,66,4.273068262214247e-11,0.9863512596139555,1.2063825082770274e-05,4.666170379462122e-10,0.8039719235401505,0.9632823038334103,8.588532280176654e-05,0.000845832972132929
273.4154154154154,66,1.077709736913347e-11,0.9314718731784418,7.0156203702232815e-06,5.614752322599954e-10,0.31469962667874735,0.7642035425166859,8.855892899722964e-05,0.0007855451820939402
271.9139139139139,66,2.2374627095272832e-11,0.7415574877539756,3.1701520062953206e-05,4.783900985339306e-10,0.5884775448156153,0.6189464624910849,0.00021358017706713797,0.002109466384301179
271.3133133133133,66,2.4004791274555237e-11,0.9148998597530199,1.7570778643874684e-05,5.142019799071224e-10,0.5795367450006018,0.8266185939414028,0.00014039360612071736,0.0012917607111128347
271.1131131131131,66,1.1826413110200816e-12,0.281780193513707,4.531492011253624e-06,6.45356663084802e-10,0.05280959278675629,0.5465687420406076,2.4535247955819398e-05,0.00020481349817338674
270.91291291291293,66,3.072717872735915e-11,0.8584375946661335,2.9947253907407692e-05,2.844761954252833e-10,0.8884103601050203,0.8131619011875167,0.00013371226483484578,0.002141481534705874
270.7127127127127,66,1.1508947774880655e-11,0.6494656135523729,2.0292594083361435e-05,4.903477133331467e-10,0.3626401823080273,0.4874495421463043,0.00016299553390206384,0.001637235489260356
270.5125125125125,66,3.4721862771633715e-11,0.9502541881527448,1.9066724776468327e-05,5.357675078357385e-10,0.6882565444000079,0.897776299481986,0.0001363376473655542,0.0011856331103087892
269.9119119119119,66,1.6627801503267485e-11,0.8515331556030094,1.666339561265168e-05,7.916409768370785e-10,0.34943752806508355,0.9339803588378076,7.434748560295608e-05,0.00046393376033433833
269.5115115115115,66,2.6696206557171812e-11,0.9847845310896938,7.964093158553422e-06,5.567378881683748e-10,0.5795292863764111,0.9710419151590252,6.15038706605982e-05,0.0005226605529926829
268.4104104104104,66,3.052794294705944e-11,0.9499462983541358,1.6818251025943634e-05,4.320543821868967e-10,0.7217430513067767,0.8938964119461794,0.00011751100680763832,0.0012618872670209882
268.1101101101101,66,4.201054803655847e-11,0.9130985484223866,3.1104824289856334e-05,9.511967437398851e-10,0.5475544389187058,0.9575918727121118,0.00012541892869774257,0.0006269573512748796
267.7097097097097,66,1.4968334538295424e-11,0.9903118321091096,3.553227717445565e-06,6.375089855601631e-10,0.3714689168723428,0.9315501880740602,6.241970857272255e-05,0.0004813088639586306
267.5095095095095,66,3.4158696745713066e-11,0.9731600688358969,1.3614903498389121e-05,5.653727718217504e-10,0.6610177592609581,0.9290219432608516,0.00011385139334956408,0.0009416055701430911
267.4094094094094,66,2.9447286658299124e-11,0.9727312685899515,1.1833031728270664e-05,5.671691221267691e-10,0.6116601928305009,0.9135013547395371,0.0001142211262559561,0.0009482248397268306
267.20920920920923,66,3.661767771658271e-11,0.9943706674459285,6.6124106159392194e-06,7.392996849554781e-10,0.5890282847400807,0.9794304970710678,7.009535794400104e-05,0.00044791799456523316
267.1091091091091,66,2.668779436210888e-11,0.911644044599891,1.994034475595888e-05,6.976386607093151e-10,0.5069232007687684,0.9523913481293472,8.762319754917283e-05,0.0006013039620367987
266.6086086086086,66,3.41618352568832e-11,0.9729983554460759,1.3658247081656323e-05,4.917093055433932e-10,0.7071458363069835,0.9406498099795643,9.884567995286419e-05,0.0009343523578299026
266.40840840840843,66,4.123055793400617e-11,0.9370165887798111,2.565508023999972e-05,5.540668842974182e-10,0.7369745737108094,0.891589328937773,0.00015864271004067468,0.0013259542429777775
266.3083083083083,66,6.147584066171666e-11,0.9865567259707326,1.7223074778917448e-05,5.941856694912946e-10,0.8418183802323719,0.9747994111851637,9.749487325608234e-05,0.0007509967537913075
266.1081081081081,66,6.142925888253878e-11,0.9942043797615976,1.1256467350926303e-05,5.742438195231634e-10,0.8488372176330683,0.988604535471626,6.466239497681781e-05,0.0005150133716507633
266.008008008008,66,5.501857728149424e-11,0.9513655032951182,2.985537874516292e-05,7.283900543360606e-10,0.7379245104356884,0.9176555815293543,0.00018289311036721843,0.0011626720149831814
265.9079079079079,66,3.726960777152827e-11,0.9652878545844524,1.6962186954555272e-05,5.2050282596916e-10,0.7181864893662252,0.9319917370623737,0.00011441600139142114,0.001020304483377246
265.7077077077077,66,4.693580893878573e-11,0.899916349662018,3.756639501312385e-05,5.732219714579409e-10,0.773227745656355,0.8569397498984419,0.00020258176751010256,0.0016296886956839371
